longitude,latitude
145.01251000000002,-37.9175
145.01976000000002,-37.92625
145.01856,-37.90344
145.00923,-37.91892
145.00882,-37.90183
145.01314,-37.93063
145.02393999999998,-37.91106
144.93169,-37.68489
144.93156000000002,-37.68557
144.95834,-37.76085
144.9829,-37.77213
144.94011,-37.7628
145.0889,-37.77387
145.09773,-37.76762
145.09336000000002,-37.76207
144.48571,-37.50087
145.04831000000001,-37.69382
145.05507,-37.688109999999995
145.06432,-37.68238
145.05181000000002,-37.70912
145.08183,-37.68646
145.05862,-37.69358
145.06167,-37.68698
145.05728,-37.67935
145.00817,-37.828509999999994
145.10134,-37.84988
145.12305,-37.85553
145.12458999999998,-37.85374
145.12998000000002,-37.84883
145.15345,-37.85148
144.77878,-37.75314
145.07367,-37.84349
145.06954,-37.84603
145.06581,-37.828309999999995
145.09618,-37.846070000000005
145.08435,-37.827940000000005
145.08482,-37.83057
145.06172,-37.820240000000005
145.05012,-37.885529999999996
144.74335,-37.73531
145.12965,-38.07509
145.18248,-38.114709999999995
145.02496000000002,-37.885690000000004
145.03512,-37.87206
145.09297,-37.88658
145.10244,-37.88478
145.06241,-37.967909999999996
145.04275,-37.96098
145.07207,-37.9746
145.31859,-37.75735
145.1057,-37.92801
145.11331,-37.9255
145.1321,-37.92624
145.12843999999998,-37.9373
144.98763,-37.793
144.96216,-37.73745
144.99229,-37.79627
144.91269,-37.57416
144.93663,-37.5729
144.91011,-37.58242
144.9091,-37.5951
144.92548,-37.605740000000004
144.8985,-37.59264
145.28343,-38.08632
145.28432,-38.080529999999996
145.2647,-37.78499
145.26924,-37.79079
145.26447,-37.78264
145.29468,-37.7897
145.29283999999998,-37.76793
145.28915,-37.76572
145.22651000000002,-37.98585
145.22308999999998,-37.99173
145.06792,-37.81007
144.76933,-37.77538
144.77132,-37.7145
145.14645,-37.67309
145.15363,-37.66529
144.71825,-37.62856
145.12634,-37.971579999999996
145.12892,-37.985040000000005
145.11672,-37.79207
145.13078000000002,-37.781890000000004
145.12173,-37.789320000000004
145.1511,-37.7956
145.17818,-37.78148
144.98494,-37.8161
145.15316,-37.72276
145.16552,-37.70477
145.14098,-37.71328
145.1316,-37.70577
145.13446000000002,-37.70559
144.98776999999998,-37.8713
144.99068,-37.886559999999996
144.99347,-37.880140000000004
144.98833,-37.87594
144.99715,-37.621140000000004
145.04254,-37.64887
145.03773,-37.64421
145.03863,-37.63463
145.04256999999998,-37.64992
144.90752,-37.749970000000005
144.89273,-37.741209999999995
144.89178,-37.746520000000004
144.92174,-37.74351
144.89876,-37.75178
144.97109,-37.706590000000006
144.97318,-37.70711
144.97046,-37.70745
145.26653000000002,-37.88472
144.97761,-37.797709999999995
144.98309,-37.797509999999996
144.98363,-37.7967
144.98394,-37.79636
144.97936,-37.79665
144.98371,-37.797959999999996
144.97443,-37.80209
144.97824,-37.79068
144.97782,-37.78334
144.92797,-37.784459999999996
144.88368,-37.79975
144.88891,-37.78872
145.17117,-37.832209999999996
145.1805,-37.84008
145.14251000000002,-38.16415
145.10766,-38.1632
144.60052,-37.48381
144.89826000000002,-37.686409999999995
144.8916,-37.6974
145.07443,-37.8598
145.07978,-37.85875
145.04547,-37.85852
145.06353000000001,-37.84799
145.08743,-37.857279999999996
145.07321000000002,-37.852
145.06316,-37.85225
145.08776,-37.85611
145.08588999999998,-37.852579999999996
145.04221,-37.86014
145.18016,-37.88984
145.14854,-37.90148
145.15781,-37.88392
144.9144,-37.70612
144.90441,-37.70855
144.91218999999998,-37.712590000000006
145.09753,-37.69039
145.09792,-37.716359999999995
145.10368,-37.708659999999995
145.10638,-37.70967
144.94003,-37.70827
145.03366,-37.940870000000004
145.02238,-37.82127
145.04015,-37.82334
145.02295,-37.81813
145.04019,-37.83175
145.02591,-37.82541
145.04211999999998,-37.83195
145.02971000000002,-37.82737
145.03937,-37.828340000000004
145.02204,-37.82452
145.05324,-37.827420000000004
145.05234,-37.83781
145.05542,-37.82689
145.05739,-37.82108
145.26176,-37.82985
145.233,-37.82909
145.24311,-37.82996
145.06426000000002,-37.75692
145.05945,-37.75212
145.04778000000002,-37.75022
145.04798,-37.750240000000005
145.05051,-37.75008
145.05331,-37.75132
145.04658,-37.74962
145.04908,-37.735859999999995
145.04718,-37.744640000000004
145.04668999999998,-37.74391
145.05443,-37.95384
145.02631,-37.94874
144.75595,-37.6844
144.74998,-37.70281
144.69648999999998,-37.88112
144.71456,-37.85954
144.69779,-37.86724
144.7035,-37.86833
145.08293999999998,-37.9016
145.1991,-37.638259999999995
145.03312,-37.76778
145.04965,-37.75715
145.05829,-37.77336
144.90761,-37.6845
144.87014,-37.73574
144.86526,-37.73305
144.85498,-37.741820000000004
144.92659,-37.794959999999996
145.0489,-37.803470000000004
145.04493,-37.79855
145.03745,-37.804559999999995
145.04053000000002,-37.80618
145.04949,-37.80495
145.05387,-37.81185
145.06026,-37.808690000000006
145.05121,-37.80593
145.04816,-37.7976
145.05784,-37.793459999999996
145.05334,-37.791470000000004
145.14673,-38.00013
144.87682,-37.80857
144.88346,-37.81167
144.59455,-37.67028
145.00445,-37.6676
145.19127,-38.15752
144.76772,-37.86156
145.34103000000002,-37.757529999999996
145.109,-37.728609999999996
144.88106000000002,-37.78458
144.88143,-37.78974
144.87821,-37.78966
144.86483,-37.78559
145.0335,-37.860440000000004
145.03248,-37.861509999999996
145.03335,-37.851890000000004
145.03863,-37.85183
145.0444,-37.86954
145.05248,-37.8652
145.08955,-37.87923
144.87533,-37.77413
144.88998999999998,-37.7816
144.89442,-37.78528
145.02937,-37.90978
144.578,-37.67696
144.54237,-37.68503
145.0918,-37.98137
145.0609,-37.98707
145.08785,-37.606
145.20763,-37.827709999999996
145.19506,-37.8099
145.11697,-37.72269
145.12488000000002,-37.72532
144.92886000000001,-37.76218
144.9185,-37.76389
145.30721,-37.78216
145.08588999999998,-38.00119
145.10078000000001,-38.00477
145.14523,-37.85991
145.11775,-37.86528
145.12193,-37.8817
145.12328,-37.88007
145.16664,-37.92862
145.29076,-38.01706
144.88494,-37.84147
144.88636,-37.85134
144.88948,-37.845859999999995
144.88128,-37.83859
144.86995,-37.846340000000005
144.86525,-37.84608
144.88721999999999,-37.7431
144.88934,-37.74516
144.9496,-37.80072
144.94922,-37.7955
144.94746999999998,-37.79878
144.94544,-37.79755
144.99528,-37.77985
144.98739,-37.76362
144.99375,-37.7628
145.00627,-37.78062
145.17163,-37.826879999999996
145.17354,-37.80658
145.10472,-37.89215
145.0862,-37.91061
145.03831,-37.90228
145.04172,-37.90188
145.04183999999998,-37.90143
145.09131000000002,-37.98703
145.07741000000001,-37.98833
144.93301,-37.72882
144.94418000000002,-37.731120000000004
144.92231999999998,-37.7237
144.92231999999998,-37.7237
144.93788,-37.72034
144.72558999999998,-37.89273
144.73925,-37.898070000000004
144.92442,-37.83802
144.93547,-37.84068
144.93809,-37.84158
145.00839,-37.85565
145.00571000000002,-37.85562
145.00832,-37.851259999999996
145.00799999999998,-37.849909999999994
144.99191000000002,-37.84841
145.00253999999998,-37.85768
144.99092,-37.85083
144.99188,-37.850590000000004
145.0008,-37.742509999999996
145.01202,-37.74118
144.98538,-37.728790000000004
144.96526,-37.784440000000004
144.96548,-37.78311
145.0045,-37.70833
144.99873,-37.72017
144.9871,-37.71331
145.03411,-37.69894
145.01039,-37.699690000000004
145.02246,-37.7075
145.033,-37.70952
145.01637,-37.7185
144.99849,-37.71751
145.01771000000002,-37.72913
144.99892,-37.72614
145.01391,-37.81277
145.00652,-37.81687
145.00948,-37.82343
144.99299,-37.821329999999996
144.99174,-37.823240000000006
145.22564,-37.8357
145.22228,-37.825359999999996
145.23338999999999,-37.804359999999996
145.22151000000002,-37.80161
145.06564,-37.73165
145.0689,-37.74008
145.07973,-37.73968
145.0696,-37.73109
145.25705,-37.92739
145.01418,-37.95762
145.02053999999998,-37.95017
145.22294,-37.89628
144.89601000000002,-37.80803
144.87211000000002,-37.832879999999996
144.95782,-37.83453
144.94963,-37.83591
144.95113,-37.83923
144.9693,-37.834590000000006
144.95479,-37.83697
145.09186,-37.63462
145.07805,-37.638729999999995
144.98514,-37.82863
144.98487,-37.8453
145.00018,-37.8446
145.00133,-37.83873
144.99577,-37.84368
144.96627,-37.8281
144.96832,-37.82796
145.14674,-37.93594
144.80186,-37.73568
144.78348,-37.73084
144.8184,-37.743190000000006
144.81926,-37.74427
144.79592,-37.72945
144.78518,-37.7383
144.99161,-37.86257
144.98324,-37.86667
144.98668,-37.85798
144.90587,-37.73681
144.92243,-37.73154
144.92172,-37.74057
144.91521,-37.734559999999995
144.84569,-37.78703
144.83206,-37.79595
144.80098999999998,-37.78825
145.10877,-37.831990000000005
145.10609,-37.8364
145.09313999999998,-37.82953
145.09642,-37.82933
145.08968000000002,-37.814029999999995
144.7685,-37.699690000000004
144.65407,-37.84267
144.6887,-37.83851
144.78413,-37.70847
145.11958,-37.75343
145.13478,-37.758070000000004
145.15894,-37.76873
145.16655,-37.75334
145.15341,-37.74508
145.15521,-37.75571
145.11207,-37.76616
145.1214,-37.77033
145.10429,-37.77006
145.30716,-37.863
145.03656,-37.67877
145.00556,-37.672309999999996
145.01425,-37.8404
145.01476,-37.83725
145.01819,-37.84297
144.93482,-37.777840000000005
145.21086,-37.835
145.19676,-37.83834
145.21264,-37.834590000000006
145.18276,-37.84902
145.09855,-37.73226
144.97615,-37.41381
145.2264,-37.86835
145.08875,-37.7156
145.08003,-37.71147
145.08181000000002,-37.70895
145.07713,-37.70598
144.66332,-37.88496
144.65368,-37.89118
144.65493,-37.90891
144.67582,-37.88632
144.67281,-37.89286
144.87412,-37.794290000000004
144.8976,-37.67558
144.88797,-37.6784
145.17931000000002,-37.902229999999996
145.19693999999998,-37.911609999999996
145.1793,-37.91212
145.1767,-37.91299
144.88761,-37.85925
144.98574,-37.85143
145.28886,-37.75912
144.60977,-37.87959
144.88132,-37.81961
144.87718,-37.822520000000004
144.89106999999998,-37.82012
144.88013,-37.814809999999994
144.89531000000002,-37.812490000000004
144.88311000000002,-37.813520000000004
144.77567,-37.74373
144.82625,-37.86639
144.82073,-37.86027
144.82929,-37.86472
144.78505,-37.88995
144.86296000000002,-37.83648
144.91693999999998,-37.782579999999996
144.9013,-37.77341
144.93001999999998,-37.78052
144.92276,-37.77261
144.91695,-37.77561
144.90941999999998,-37.772259999999996
145.11074,-37.86173
145.10187,-38.02768
144.85594,-37.76421
144.99746000000002,-37.87149
145.09162,-37.8079
145.07131,-37.79535
145.2938,-37.82737
145.26821,-37.81688
145.29287,-37.82809
145.03572,-37.75176
145.07013,-37.91182
145.07908,-37.9108
145.15594,-37.81224
145.13868,-37.82956
145.15785,-37.83189
145.14992,-37.81684
145.15732,-37.80807
145.16504,-37.807159999999996
145.15917,-37.81103
145.15787,-37.809059999999995
145.15161,-37.83719
145.26942,-37.85284
145.29959,-37.866690000000006
144.99976999999998,-37.90005
144.99126,-37.90396
144.9993,-37.9041
145.0196,-37.91032
144.92421000000002,-37.68187
144.92161000000002,-37.69121
144.9315,-37.68584
144.84476999999998,-37.82212
144.95065,-37.76166
144.96755,-37.75915
144.95334,-37.770340000000004
144.97413999999998,-37.76812
144.94214,-37.7684
144.94055,-37.762209999999996
144.9393,-37.761379999999996
144.9336,-37.75201
144.94929,-37.75448
145.08811,-37.766690000000004
145.05381,-37.71098
145.05462,-37.70636
145.12829,-37.84919
145.12344,-37.84767
145.13827,-37.85436
144.97232,-37.796279999999996
145.0528,-37.88414
145.06086000000002,-37.89204
145.05979,-37.88642
144.74572,-37.742540000000005
145.13272,-38.0796
145.17646000000002,-38.09665
145.04554,-37.88512
145.03351,-37.87972
145.0969,-37.88304
145.13814,-37.91735
145.10984,-37.92304
145.13363,-37.91583
145.12738000000002,-37.93632
145.12219,-37.93197
144.95967,-37.752959999999995
144.99108,-37.795970000000004
144.92229,-37.574670000000005
144.91885,-37.58112
145.29181,-37.78849
145.28673999999998,-37.79486
145.2957,-37.79795
144.93992,-37.67048
144.93793,-37.675059999999995
145.19714,-37.973690000000005
145.21702,-37.95218
145.21042,-37.941559999999996
145.21444,-37.968090000000004
145.2191,-37.95661
145.21589,-37.94198
145.21193,-37.95466
144.77289,-37.764959999999995
144.77096,-37.7143
144.76285,-37.79215
145.11715,-37.98146
145.13187,-37.98596
145.13302,-37.97936
145.1567,-37.79589
145.15161,-37.78707
145.18028999999999,-37.77323
145.19666,-37.803490000000004
145.23505,-37.98537
145.056,-37.76093
145.00025,-37.88472
145.15323999999998,-37.71513
145.13773,-37.712959999999995
145.27006,-37.964659999999995
145.03751,-37.64273
145.0232,-37.6311
145.02265,-37.628640000000004
145.01686,-37.6246
145.04817,-37.64386
144.92096,-37.7494
144.91753,-37.74253
144.92084,-37.744440000000004
144.90271,-37.73993
144.88932,-37.75374
144.97324,-37.71097
145.29148,-37.881890000000006
145.26708,-37.89863
144.98256999999998,-37.80348
144.98578,-37.778690000000005
144.97782,-37.78334
144.99005,-37.7844
144.88199,-37.80069
144.88526000000002,-37.79633
144.88825,-37.797109999999996
144.88453,-37.79529
144.9075,-37.8021
145.16923,-37.85156
145.17795,-37.84207
145.16936,-37.83508
145.15571,-38.15473
145.16702,-38.13743
145.12997,-38.16146
144.56444,-37.50929
144.59565,-37.49175
145.086,-37.85523
145.09107,-37.85145
145.15951,-37.876059999999995
145.16678000000002,-37.88902
144.9343,-37.70682
145.10689,-37.708009999999994
145.09593999999998,-37.71055
145.09705,-37.712540000000004
145.09413999999998,-37.690220000000004
145.10464,-37.70859
145.09689,-37.71846
145.09532,-37.71325
144.99771,-37.932970000000005
145.00843999999998,-37.94423
145.03221000000002,-37.81432
145.0353,-37.83108
145.03288,-37.822140000000005
145.03153,-37.81519
145.01531,-37.81442
145.01531,-37.81442
145.03252,-37.828379999999996
145.04447,-37.84597
145.24138,-37.82118
145.08189,-37.74994
145.05042,-37.74835
145.04236,-37.737590000000004
145.04161000000002,-37.74371
144.75082,-37.69787
144.70009,-37.873459999999994
144.69103,-37.873259999999995
144.69317,-37.87386
144.69423,-37.88505
145.04724,-37.761759999999995
145.06098,-37.77345
144.91195,-37.685990000000004
144.81425,-37.71208
144.83252,-37.72286
144.81328,-37.71757
144.8143,-37.72483
144.86965,-37.74214
144.87531,-37.73573
144.87894,-37.743159999999996
144.8613,-37.7465
144.93351,-37.78895
144.92359,-37.79013
145.05572,-37.80509
145.0317,-37.80818
145.15939,-37.993179999999995
145.0314,-37.71402
145.25058,-37.88214
144.98781,-37.66641
145.0116,-37.66225
145.1226,-37.72638
144.87968,-37.784929999999996
144.87346000000002,-37.785709999999995
144.87515,-37.78799
144.87205,-37.78606
145.03968,-37.85557
144.88915,-37.76703
144.88041,-37.77117
144.92338,-37.66004
144.91106000000002,-37.64683
144.92955,-37.64993
144.92272,-37.65384
144.91912,-37.65155
144.96923999999999,-37.81301
144.57431,-37.71432
144.57243,-37.70153
144.56775,-37.695479999999996
144.55768,-37.671890000000005
145.09051000000002,-37.6017
145.06798999999998,-37.66919
145.06201000000001,-37.67519
145.0659,-37.67626
145.19845,-37.82835
145.12456,-37.72394
145.12581,-37.72198
144.9089,-37.7638
144.91103,-37.7685
145.0431,-37.941109999999995
145.30819,-37.77293
145.30773,-37.79335
145.13377,-37.874140000000004
145.12518,-37.88256
145.11626,-37.86015
145.13153,-37.87662
145.14824,-37.86582
145.11969,-37.8958
145.1817,-37.9356
145.16523999999998,-37.9298
145.16279,-37.93025
145.16602,-37.93181
145.06715,-37.88519
145.07303000000002,-37.887
145.30264,-38.00908
145.30862,-38.037
144.86622,-37.84234
144.87544,-37.84417
144.88197,-37.73834
144.88797,-37.74135
145.18861,-37.97888
145.18825,-37.97918
145.17888,-37.968140000000005
144.95657,-37.8044
144.95474,-37.80551
144.98621,-37.76788
144.99087,-37.76198
145.00891000000001,-37.77062
145.01699,-37.76631
144.99206,-37.77348
145.15042,-37.907790000000006
145.1841,-37.80635
144.91663,-37.71755
144.92528000000001,-37.71467
145.09313999999998,-37.90821
145.10098,-37.89878
145.11081000000001,-37.90168
145.42553999999998,-38.07054
145.0295,-37.903940000000006
145.48273,-38.08699
145.07215,-37.99577
145.07637,-37.985
145.08696,-37.99825
144.94221000000002,-37.73261
144.95061,-37.71962
144.94246,-37.71893
144.76527,-37.90715
144.73158,-37.892790000000005
144.72014,-37.8914
144.93675,-37.842209999999994
145.00572,-37.852940000000004
144.99411,-37.850840000000005
145.00563,-37.85924
144.99417,-37.84988
145.02031000000002,-37.74125
145.00621999999998,-37.7324
145.00214,-37.713770000000004
145.0171,-37.70964
145.00533000000001,-37.72919
144.98561999999998,-37.72357
145.01215,-37.6978
145.00853999999998,-37.69484
144.99655,-37.70158
145.01656,-37.70646
145.02014,-37.709
145.00922,-37.725609999999996
144.98261000000002,-37.69238
145.00569,-37.81438
145.0104,-37.82201
145.0104,-37.82201
144.99674,-37.81946
145.24907,-37.81953
145.07048,-37.74694
145.07697,-37.73867
145.24706,-37.91713
145.24927,-37.94341
145.24662,-37.94266
144.92924,-37.63799
145.13668,-38.12477
145.14459,-38.10226
145.13015,-38.118
145.15011,-38.11161
144.96208000000001,-37.83863
145.09261,-37.6522
144.99661,-37.83613
144.99967,-37.847120000000004
144.98935,-37.841570000000004
144.96223999999998,-37.82555
145.14625,-37.95743
145.16043,-37.96225
144.80348,-37.7398
144.78734,-37.73789
144.81105,-37.73986
144.79997,-37.730540000000005
144.8,-37.7304
145.12899,-37.6939
144.9798,-37.873490000000004
144.99104,-37.86566
144.98315,-37.865159999999996
144.98176,-37.87243
144.97813,-37.86484
144.8328,-37.79354
144.8402,-37.7864
144.84318000000002,-37.79352
144.8353,-37.78825
144.81178,-37.800990000000006
144.79413,-37.7944
144.80925,-37.79058
144.7873,-37.70941
144.80686,-37.71128
145.0114,-37.67693
145.0371,-37.68159
145.01772,-37.76202
144.99532,-37.76105
145.02355,-37.842659999999995
145.01693999999998,-37.84342
144.93829,-37.784659999999995
144.87947,-37.705859999999994
144.88314,-37.70496
145.20467,-37.8324
145.24268,-37.852090000000004
145.22736,-37.88009
145.23192,-37.87615
145.20617,-37.75079
145.12675,-38.01347
145.08115,-37.71298
145.08926,-37.71098
145.08578,-37.70255
144.63568,-37.89278
144.66459,-37.87975
144.65677,-37.89074
144.66481000000002,-37.87628
144.67008,-37.90423
144.86702,-37.80728
144.88001,-37.79433
144.87361,-37.80735
144.95147,-37.810959999999994
144.95291,-37.808840000000004
144.90001999999998,-37.67823
145.19118,-37.8921
144.89926,-37.86159
144.9966,-37.85696
145.01243,-37.619440000000004
145.03218999999999,-37.60994
144.61726000000002,-37.89561
145.10413,-37.724959999999996
144.866,-37.81662
144.87438,-37.81381
144.89181000000002,-37.82116
144.88568999999998,-37.81183
144.8681,-37.81796
144.99499,-37.805859999999996
145.0001,-37.802690000000005
144.88953999999998,-37.76027
144.88953,-37.76035
144.89799,-37.76316
144.9027,-37.75875
144.9027,-37.75882
144.89845,-37.761109999999995
144.87856000000002,-37.720909999999996
144.8801,-37.721579999999996
144.83927,-37.863170000000004
144.81273000000002,-37.87171
144.82412,-37.8581
144.82336,-37.8703
144.83623,-37.87057
144.8189,-37.87115
144.7843,-37.87019
144.84179,-37.84107
144.84364,-37.827870000000004
144.84637,-37.84384
144.86199,-37.83658
144.80357,-37.781040000000004
145.02469,-37.86462
145.0163,-37.85549
144.91842,-37.78329
144.9131,-37.772659999999995
144.91213,-37.77255
145.07691,-37.869040000000005
145.11042,-37.86162
145.10289,-37.863240000000005
145.09932,-38.01596
145.12356,-38.01958
144.85621,-37.76518
144.85585,-37.7528
144.85631,-37.75261
144.996,-37.87404
145.0753,-37.81098
145.07716000000002,-37.81675
145.07622,-37.811609999999995
145.10063,-37.80218
145.06382,-37.794940000000004
145.08411999999998,-37.80275
145.10538,-37.79497
145.38464,-38.05614
145.02659,-37.98453
145.04443999999998,-37.7528
145.04836,-37.91722
145.04268000000002,-37.92768
145.03892,-37.916270000000004
145.0466,-37.922109999999996
145.05913,-37.9236
145.35031,-38.064859999999996
145.34635,-38.02621
145.148,-37.818459999999995
145.14043,-37.81112
145.14866,-37.83574
145.29433999999998,-37.8424
145.13345,-37.825
144.84652,-37.78893
145.03041000000002,-37.931709999999995
145.00846,-37.9135
145.02008,-37.91921
144.92773,-37.6821
144.92818,-37.6841
144.93025,-37.69142
144.97326,-37.75887
144.97366,-37.75815
144.95729,-37.7556
144.96623,-37.759
144.9776,-37.77883
144.97306,-37.76497
145.0601,-37.69847
145.0799,-37.692640000000004
145.07548,-37.7015
145.13734,-37.85425
144.77983,-37.756370000000004
145.08602,-37.83856
145.08815,-37.847570000000005
144.97269,-37.79633
144.96957,-37.80128
144.97207,-37.79213
145.0514,-37.88415
145.05625,-37.89444
145.04986,-37.88605
145.05733,-37.89428
145.04772,-37.89347
145.05812,-37.90017
145.13036,-38.07196
145.01121,-37.86068
145.0964,-37.88923
145.1191,-38.04602
145.07966000000002,-37.96768
145.07895,-37.972229999999996
144.99944,-37.79443
144.97499,-37.744820000000004
144.97738,-37.74978
144.96124,-37.741279999999996
144.98995,-37.79553
144.98863,-37.79589
144.89737,-37.59732
144.93495,-37.57186
144.9226,-37.6038
144.93361000000002,-37.59175
144.90742,-37.5929
144.93001,-37.58242
144.92088,-37.58025
144.90887,-37.56883
144.91151000000002,-37.57635
144.90008999999998,-37.59386
144.92997,-37.57642
145.28351999999998,-37.79327
144.93835,-37.67283
145.2254,-37.98997
145.20553999999998,-37.9788
145.21043,-37.96969
145.20338999999998,-37.96543
145.21236000000002,-37.94465
145.07108,-37.81143
144.75923999999998,-37.75907
144.76758999999998,-37.76127
144.76699,-37.719
144.77991,-37.72589
145.13745,-37.78109
145.16033000000002,-37.78738
145.14606,-37.792229999999996
145.16461,-37.79095
145.19673999999998,-37.802409999999995
145.19974,-37.80279
145.23526,-37.99715
144.98009,-37.81773
144.97617,-37.81177
145.11717,-38.0371
145.00538999999998,-37.881479999999996
145.01112,-37.88065
145.16467,-37.703179999999996
144.99097,-37.87699
144.98893999999999,-37.87872
144.98518,-37.88374
144.98855,-37.88678
145.03364,-37.627559999999995
145.02265,-37.64151
145.0389,-37.6455
145.0302,-37.63521
145.00977,-37.62894
144.91051000000002,-37.757690000000004
144.91326999999998,-37.75547
144.90485,-37.7384
144.96508,-37.71532
145.28553,-37.88523
144.98623,-37.78298
144.93106,-37.78257
144.89607,-37.79919
144.89128,-37.79334
144.908,-37.796859999999995
144.89076,-37.79221
145.16573,-37.837920000000004
145.168,-37.84308
145.16902,-38.13629
145.16668,-38.13805
145.15753999999998,-38.11835
145.13545,-38.16762
145.13918,-38.18418
144.89379,-37.695840000000004
144.89873,-37.69148
145.0468,-37.85743
145.04681000000002,-37.857240000000004
145.14856,-37.899190000000004
145.17303,-37.871790000000004
145.15538,-37.878890000000006
145.1652,-37.89017
145.17166,-37.90383
145.17031,-37.88425
145.16429,-37.86954
145.17668,-37.87942
145.17031,-37.88599
144.90934,-37.70691
144.92166,-37.70198
144.92379,-37.70628
145.10698,-37.689890000000005
145.12849,-37.684329999999996
144.89022,-37.63995
144.95127,-37.705420000000004
144.94756999999998,-37.70325
144.9445,-37.70426
145.01306,-37.94229
145.00093,-37.934870000000004
145.03898999999998,-37.83032
145.05045,-37.841390000000004
145.24487,-37.82734
145.24893,-37.825359999999996
145.24409,-37.82359
145.06217,-37.74776
145.03765,-37.74798
145.03696000000002,-37.74033
145.03203,-37.95008
145.03122,-37.94999
145.03081,-37.95023
145.02352,-37.94712
144.75225,-37.68974
144.68607,-37.86991
144.69566,-37.86821
144.68931,-37.87185
144.67619,-37.85324
145.08354,-37.89369
145.03452,-37.7651
145.03883000000002,-37.76758
145.04871,-37.76688
144.90928,-37.68306
144.91055,-37.68619
144.82556,-37.7364
144.85873999999998,-37.73936
144.86831999999998,-37.73421
144.86927,-37.74807
145.02382,-37.794129999999996
145.06282,-37.785709999999995
144.78107,-37.72765
144.87928,-37.8101
144.59643,-37.67277
144.5788,-37.67195
145.01,-37.66871
145.02761,-37.6615
145.18781,-38.16404
145.19516000000002,-38.15575
144.86955,-37.78242
144.88214,-37.786390000000004
144.87233,-37.78353
144.87114,-37.788909999999994
145.07536000000002,-37.88354
144.89765,-37.78671
144.88011,-37.77449
144.88041,-37.77117
144.92526999999998,-37.64821
144.96457,-37.8106
144.57856999999998,-37.68905
144.57703999999998,-37.712109999999996
144.57827,-37.69467
144.57108,-37.71691
144.57125,-37.700559999999996
144.56705,-37.70111
144.565,-37.6773
145.0678,-37.97961
145.07451,-37.66451
145.06912,-37.66916
145.1981,-37.80588
145.18726999999998,-37.81521
145.13145,-37.71219
144.92255,-37.76956
144.91552,-37.77149
145.30882,-37.76923
145.09425,-38.00331
145.13572,-37.869170000000004
145.11501,-37.89289
145.11526,-37.8837
145.13062,-37.88043
145.18549,-37.92285
145.19647,-37.928290000000004
145.15827,-37.93228
145.06975,-37.8934
144.87667,-37.84769
144.8768,-37.73435
144.88577,-37.74266
145.18138000000002,-37.95898
145.18443,-37.959309999999995
145.18999,-37.96903
145.18962,-37.96318
144.94261,-37.79831
144.99074,-37.776509999999995
144.99731,-37.765879999999996
144.99907,-37.7662
145.00711,-37.77041
145.01699,-37.76631
145.08807,-37.91917
145.43698,-38.075829999999996
144.9409,-37.78638
144.9345,-37.72085
144.92932,-37.72136
144.95018000000002,-37.71865
144.92559,-37.722190000000005
144.94818,-37.73141
144.92628,-37.72773
144.94138,-37.72998
144.93749,-37.83529
145.00925,-37.85973
145.00273,-37.85672
144.99322,-37.74495
144.99326000000002,-37.741440000000004
145.01394,-37.746790000000004
145.00984,-37.73724
145.0178,-37.7216
145.00132,-37.717659999999995
144.99012,-37.709270000000004
145.02652,-37.73012
144.99021000000002,-37.725559999999994
144.9902,-37.70559
144.99788999999998,-37.81828
144.99896,-37.8211
144.99767,-37.82458
144.99553999999998,-37.817
144.99174,-37.823240000000006
144.99303,-37.813
145.23965,-37.82065
145.24636,-37.794000000000004
145.2223,-37.82468
145.24268,-37.79638
145.25058,-37.82268
145.25205,-37.82216
145.07448,-37.74592
144.93117,-37.63528
144.92716000000001,-37.61724
145.01571,-37.95035
145.02045,-37.95265
145.23404,-37.89496
145.22123,-37.889920000000004
144.89057,-37.80618
145.06679,-37.63556
145.07234,-37.62591
145.08562,-37.63947
145.07044,-37.621970000000005
145.06747,-37.62166
145.08745,-37.64027
144.97728999999998,-37.835640000000005
144.98844,-37.83547
144.99379,-37.83863
145.00265,-37.84018
145.14698,-37.937979999999996
145.15478000000002,-37.943020000000004
145.15497,-37.980309999999996
144.79564,-37.73348
144.78072,-37.74282
144.81933,-37.7412
144.98046000000002,-37.87223
144.98303,-37.86756
144.98337,-37.86761
144.98126000000002,-37.86545
144.97654,-37.87093
144.91731000000001,-37.730509999999995
144.7241,-37.56935
144.71058,-37.57532
144.8418,-37.79337
144.83629,-37.76508
144.82528,-37.76812
144.8109,-37.78666
144.79311,-37.79573
144.80062,-37.78945
145.08812,-37.83273
145.11236,-37.825590000000005
145.0911,-37.82611
145.09332,-37.827940000000005
144.75853999999998,-37.69106
144.76989,-37.70686
144.65618,-37.867
144.67324,-37.833529999999996
144.66693,-37.84648
144.66179,-37.85037
144.76031,-37.713640000000005
144.75204,-37.7117
144.75283000000002,-37.71152
144.79699,-37.70841
144.80205,-37.708940000000005
144.78346000000002,-37.6899
144.7795,-37.693940000000005
144.77868999999998,-37.695029999999996
145.16128,-37.7584
145.12675,-37.76084
145.11183,-37.76846
145.12123,-37.76941
145.11401,-37.75671
144.99768999999998,-37.68164
145.02293999999998,-37.6819
145.03393,-37.68107
144.98533999999998,-37.75358
145.00705,-37.832409999999996
145.00678,-37.841390000000004
145.00468999999998,-37.841570000000004
144.87972,-37.70321
145.2022,-37.840340000000005
